elapsed_ms,cpu_util,ram_used,ram_total,gpu0_util,gpu0_vram_alloc,gpu0_vram_used,gpu0_vram_total,gpu1_util,gpu1_vram_alloc,gpu1_vram_used,gpu1_vram_total
0,0.0,2214625280,26256531456,0,0,1299644416,17102733312,0,23068672,1039007744,6442319872
106,7.2,2221793280,26256531456,0,0,1299644416,17102733312,1,44040192,1059979264,6442319872
208,5.5,2281279488,26256531456,1,0,1299644416,17102733312,1,48234496,1064173568,6442319872
310,7.4,2281279488,26256531456,1,0,1299644416,17102733312,19,48234496,1064173568,6442319872
