elapsed_ms,cpu_util,ram_used,ram_total,gpu0_util,gpu0_vram_alloc,gpu0_vram_used,gpu0_vram_total,gpu1_util,gpu1_vram_alloc,gpu1_vram_used,gpu1_vram_total
0,0.0,1780527104,26256531456,3,0,1299644416,17102733312,0,0,988676096,6442319872
434,12.0,2071547904,26256531456,7,0,1299644416,17102733312,5,0,988676096,6442319872
536,9.6,2099417088,26256531456,1,0,1299644416,17102733312,0,0,988676096,6442319872
639,9.1,2126770176,26256531456,1,0,1299644416,17102733312,0,0,988676096,6442319872
741,9.0,2154123264,26256531456,0,0,1299644416,17102733312,0,0,988676096,6442319872
844,10.2,2180444160,26256531456,0,0,1299644416,17102733312,0,0,988676096,6442319872
946,8.5,2207797248,26256531456,1,0,1299644416,17102733312,0,0,988676096,6442319872
1049,9.0,2234634240,26256531456,1,0,1299644416,17102733312,0,0,988676096,6442319872
1152,7.3,2261471232,26256531456,1,0,1299644416,17102733312,0,0,988676096,6442319872
1254,9.6,2288824320,26256531456,0,0,1299644416,17102733312,0,0,988676096,6442319872
1357,9.1,2356006912,26256531456,0,2097152,1324810240,17102733312,0,0,988676096,6442319872
1485,7.3,2438447104,26256531456,2,23068672,1356267520,17102733312,0,0,988676096,6442319872
1587,14.0,2536505344,26256531456,2,23068672,1356267520,17102733312,0,0,988676096,6442319872
1723,12.5,2653818880,26256531456,1,23068672,1364656128,17102733312,0,0,988676096,6442319872
1825,9.5,2653818880,26256531456,1,23068672,1364656128,17102733312,0,0,988676096,6442319872
1927,9.2,2653818880,26256531456,10,23068672,1364656128,17102733312,0,0,988676096,6442319872
2030,8.5,2654334976,26256531456,10,23068672,1364656128,17102733312,0,0,988676096,6442319872
2132,10.1,2654334976,26256531456,12,23068672,1364656128,17102733312,0,0,988676096,6442319872
2234,9.7,2654334976,26256531456,12,23068672,1364656128,17102733312,0,0,988676096,6442319872
2336,9.6,2654334976,26256531456,12,23068672,1364656128,17102733312,0,0,988676096,6442319872
2439,8.5,2654334976,26256531456,12,23068672,1364656128,17102733312,0,0,988676096,6442319872
2541,8.4,2654334976,26256531456,11,23068672,1364656128,17102733312,0,0,988676096,6442319872
2643,8.2,2654851072,26256531456,11,23068672,1364656128,17102733312,0,0,988676096,6442319872
2746,6.2,2654851072,26256531456,10,23068672,1364656128,17102733312,0,0,988676096,6442319872
2848,8.5,2654851072,26256531456,10,23068672,1364656128,17102733312,0,0,988676096,6442319872
2951,6.2,2654851072,26256531456,11,23068672,1364656128,17102733312,0,0,988676096,6442319872
3053,8.0,2654851072,26256531456,11,23068672,1364656128,17102733312,0,0,988676096,6442319872
3156,11.5,2672914432,26256531456,11,23068672,1364656128,17102733312,0,0,988676096,6442319872
3258,10.7,2672914432,26256531456,12,23068672,1364656128,17102733312,0,0,988676096,6442319872
3360,9.1,2672914432,26256531456,12,23068672,1364656128,17102733312,0,0,988676096,6442319872
3463,7.9,2674978816,26256531456,11,23068672,1364656128,17102733312,0,0,988676096,6442319872
3566,8.4,2663424000,26256531456,11,23068672,1364656128,17102733312,0,0,988676096,6442319872
3668,9.1,2660872192,26256531456,12,23068672,1364656128,17102733312,0,0,988676096,6442319872
3770,7.9,2660872192,26256531456,12,23068672,1364656128,17102733312,0,0,988676096,6442319872
3872,9.1,2660872192,26256531456,11,23068672,1364656128,17102733312,0,0,988676096,6442319872
3974,8.4,2660872192,26256531456,11,23068672,1364656128,17102733312,0,0,988676096,6442319872
4077,8.4,2660872192,26256531456,11,23068672,1364656128,17102733312,0,0,988676096,6442319872
4179,8.5,2660872192,26256531456,11,23068672,1364656128,17102733312,0,0,988676096,6442319872
4281,7.9,2660872192,26256531456,10,23068672,1364656128,17102733312,0,0,988676096,6442319872
4383,11.4,2660872192,26256531456,10,23068672,1364656128,17102733312,0,0,988676096,6442319872
4485,7.9,2660872192,26256531456,10,23068672,1364656128,17102733312,0,0,988676096,6442319872
4587,7.9,2660872192,26256531456,10,23068672,1364656128,17102733312,0,0,988676096,6442319872
4689,13.2,2661388288,26256531456,11,23068672,1364656128,17102733312,0,0,988676096,6442319872
4791,9.6,2661388288,26256531456,11,23068672,1364656128,17102733312,0,0,988676096,6442319872
4893,9.1,2661388288,26256531456,10,23068672,1364656128,17102733312,0,0,988676096,6442319872
4995,8.6,2661015552,26256531456,10,23068672,1364656128,17102733312,0,0,988676096,6442319872
5097,6.8,2661015552,26256531456,10,23068672,1364656128,17102733312,0,0,988676096,6442319872
5199,7.5,2661015552,26256531456,10,23068672,1364656128,17102733312,0,0,988676096,6442319872
5301,10.8,2661015552,26256531456,11,23068672,1364656128,17102733312,0,0,988676096,6442319872
5403,7.4,2661015552,26256531456,11,23068672,1364656128,17102733312,0,0,988676096,6442319872
5505,9.7,2661531648,26256531456,11,23068672,1364656128,17102733312,0,0,988676096,6442319872
5608,9.3,2661949440,26256531456,11,23068672,1364656128,17102733312,0,0,988676096,6442319872
5710,10.2,2661949440,26256531456,11,23068672,1364656128,17102733312,0,0,988676096,6442319872
5812,9.2,2661949440,26256531456,11,23068672,1364656128,17102733312,0,0,988676096,6442319872
5914,7.5,2661949440,26256531456,12,23068672,1364656128,17102733312,0,0,988676096,6442319872
6016,8.7,2661941248,26256531456,12,23068672,1364656128,17102733312,0,0,988676096,6442319872
6118,6.2,2661941248,26256531456,10,23068672,1364656128,17102733312,0,0,988676096,6442319872
