elapsed_ms,cpu_util,ram_used,ram_total,gpu0_util,gpu0_vram_alloc,gpu0_vram_used,gpu0_vram_total,gpu1_util,gpu1_vram_alloc,gpu1_vram_used,gpu1_vram_total
0,0.0,1756770304,26256531456,2,0,1299644416,17102733312,0,0,988676096,6442319872
470,6.2,2012479488,26256531456,2,0,1299644416,17102733312,1,2097152,999161856,6442319872
582,5.1,2073980928,26256531456,2,0,1299644416,17102733312,7,23068672,1030619136,6442319872
683,7.4,2161188864,26256531456,1,0,1299644416,17102733312,1,23068672,1039007744,6442319872
